Id,Nom,Adresse,Ville,Secteur,Site,Tel,Email,ScoreActuel,Categorie,Objectif,Opportunite,Score,Signaux,Reco,EmailObjet,EmailCorps
7384,CONTACTEZ,,Bordeaux,courtage,https://conciliapret.fr,0428295160,info@conciliapret.fr,50,courtage,general,35,0,"Conciliapret - courtier specialiste surendettement (agrement ACPR). Webflow moderne webp, copyright 2026, presse. info@conciliapret.fr, 04 28 29 51 60. Sain.",,,
7385,lescourtiersbordelais.com,,Bordeaux,courtage,https://lescourtiersbordelais.com,,,50,courtage,general,35,0,"Les Courtiers Bordelais - site Webflow moderne (reel : accessible via http://www, https en transport error transitoire). 05 47 29 70 14. Sain.",,,
7386,senior.skarlett.fr,,Lyon,courtage,https://senior.skarlett.fr,,,50,courtage,general,10,0,"DOUBLON du 7387 (Skarlett) - senior.skarlett.fr redirige vers skarlett.fr, meme societe.",a_ecarter,,
7387,skarlett.fr,99 AVENUE ACHILLE PERETTI 92200 NEUILLY-SUR-SEINE,Lyon,courtage,https://skarlett.fr,0176341139,contact@skarlett.fr,50,courtage,general,35,0,"Skarlett - courtier en ligne (NeUILLY 92200), Prismic moderne webp, copyright 2026. contact@skarlett.fr, 01 76 34 11 39. Sain.",,,
7388,courtier.pretto.fr,,Bordeaux,courtage,https://courtier.pretto.fr,,,50,courtage,general,35,5,"courtier.pretto.fr - grand compte fintech : Pretto (courtier en ligne, app.pretto.fr), page Webflow moderne, pas d'OG (+5).",a_verifier,,
7389,MARIE-AUDE,2 Rue de Colmar 94300 Vincennes Tél,Bordeaux,courtage,https://pret-immobilier.immog2c.fr,0298000672,contact@immog2c.com,50,courtage,general,35,0,"ImmoG2C - cabinet de courtage independant (Brest, fonde par Marie-Aude Ulvoas, 37 ans d'exp, 137M€ finances, 4.9/5 Opinion System 125 avis + 5.0 Google 91 avis). Landing Webflow moderne. 02 98 00 06 72 / contact@immog2c.com. Sain.",,,
7390,immog2c.fr,,Bordeaux,courtage,https://immog2c.fr,,,50,courtage,general,10,0,"DOUBLON du 7389 (ImmoG2C) - racine immog2c.fr en 404, la societe vit sur immog2c.com (meme cabinet de courtage Brest).",a_ecarter,,
7391,MONIQUE,,Paris,courtage,https://helixassurance.fr,0184805080,contact@helixassurance.fr,50,courtage,general,35,0,"Helix Assurance - courtier assurance emprunteur/habitation. WP moderne (logo/uploads 2025-26, copyright 2026), blog actif, contact@helixassurance.fr, 01 84 80 50 80. Sain.",,,
7392,FINANCES,4 Place de Budapest - CS 92459 -,Paris,courtage,https://partners-finances.fr,0383909006,,50,courtage,general,35,10,"partners-finances.fr - grand compte : groupe Empruntis, n°1 de l'intermediation en regroupement de credits (IOBSP, ORIAS 07 036 794), SAS 1M€, site institutionnel a jour (actus 2026), pas d'OG (+5), images non webp (+5).",a_verifier,,
7393,perfectaux.fr,,Lyon,courtage,https://perfectaux.fr,0458003150,,50,courtage,general,35,0,"Perfectaux - courtier en credit immobilier/rachat de credit (Grenoble). WP 'perfectaux' moderne webp, copyright 2026, partenaires bancaires. 04 58 00 31 50. Sain.",,,
