Id,Nom,Adresse,Ville,Secteur,Site,Tel,Email,ScoreActuel,Categorie,Objectif,Opportunite,Score,Signaux,Reco,EmailObjet,EmailCorps
6936,Docteur Benjamin Cozanet - DBC Esthetic,"
231 Rue Saint-Honoré, 75001 Paris, France",Paris,cliniques_esthetiques,https://www.drbenjamincozanet.com/,+33142228651,contact@drbenjamincozanet.com,0,cliniques_esthetiques,web,1,0,Site moderne,,,
6937,"Centre Esthétique Roosevelt ""le 46""","
46 Cr Franklin Roosevelt, 69006 Lyon, France",Lyon,cliniques_esthetiques,https://www.doctolib.fr/centre-laser-et-esthetique/lyon/centre-laser-et-esthetique,+33478244768,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
6938,Ambre Clinic Paris - Médecine Esthétique,"
70 Rue Michel Ange, 75016 Paris, France",Paris,cliniques_esthetiques,https://www.doctolib.fr/centre-laser-et-esthetique/paris/ambre-clinic-paris-paris?pid=practice-384993&utm_source=google_appointment_redirect&utm_campaign=gmb&utm_medium=organic&rwg_token=AFd1xnEa-J32ObpifRlR3gSLhuVEkn-7lj-l39mLo49GjVKkmWj5wny3EvQrmTnIlceANv32nf1mntrNzjSwdb6d2oq_SDzlvg%3D%3D,+33144074815,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
6939,Centre Médico Esthétique Duquesne,"
37 Rue Duquesne, 69006 Lyon, France",Lyon,cliniques_esthetiques,http://www.cliniqueesthetique.com/,+33478943779,,0,cliniques_esthetiques,web,2,35,pas_https(+15); generator_Joomla 1.5(+20),a_verifier,,
6940,Dr Céline Calle,"
103 Rue du Président Édouard Herriot, 69002 Lyon, France",Lyon,cliniques_esthetiques,https://www.doctolib.fr/chirurgien-plastique/lyon/celine-calle-lyon?pid=practice-11192&utm_source=google_appointment_redirect&utm_campaign=gmb&utm_medium=organic&rwg_token=AFd1xnEMPmEoC_58GCVMv-iJF4h5rhLMQfarVfD2KPuPyFgc7kD-TvfmK31Eu5k7rppw9gPh9hrPSboP2Mgc_xqXqEiTQZH31A%3D%3D,+33478425546,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
6941,Clinique des Champs Elysées Paris 12ème Reuilly - Médecine esthétique,,Paris,cliniques_esthetiques,,,,0,cliniques_esthetiques,web,2,,"Aucun site, aucun contact — à vérifier (GMB)",a_verifier,,
6942,Clinique des Champs Elysées Lyon - Médecine esthétique,,Lyon,cliniques_esthetiques,,,,0,cliniques_esthetiques,web,2,,"Aucun site, aucun contact — à vérifier (GMB)",a_verifier,,
6943,BERTRAND,"
36 Cr Franklin Roosevelt, 69006 Lyon, France",Lyon,cliniques_esthetiques,https://www.dr-durantet.com/contact/prise-de-rendez-vous/,+33437425380,,0,cliniques_esthetiques,web,1,0,WordPress 7.1 — site moderne,,,
6944,Dr Gérard Rivalier - Médecin morphologue et anti-âge,"
4 Rue d'Enghien, 69002 Lyon, France",Lyon,cliniques_esthetiques,https://www.doctolib.fr/medecine-morphologique-et-anti-age/eaubonne/gerard-rivalier?pid=practice-69991&utm_source=google_appointment_redirect&utm_campaign=gmb&utm_medium=organic&rwg_token=AFd1xnFcTFwT-zcObpzANdO1RlkyXfokfFDwOiL7vzBvZpaGM4SL-EhGViKMrWLtDDbH638sjkvBTb99elTdXC2rgW3JPVmAtQ%3D%3D,+33478598679,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
6945,aesthé Miron - médecine esthétique,"
29 Rue François Miron, 75004 Paris, France",Paris,cliniques_esthetiques,https://booking.aesthe.com/webstoreNew/services/dde8c5cf-07c8-48a5-8a01-27fe1b3ca409?merchantId=dde8c5cf-07c8-48a5-8a01-27fe1b3ca409&booking_source=booknow&booking_medium=google&rwg_token=AFd1xnGAEbJfO9J_7w_S9BShuKrginQ_p5b9UB4OKKPkUsm-45nKIMn3gB5M7aScgtNJwJxhQ8f_spXh5LsgoxWiAfmqrB2Omw%3D%3D,+33140619158,,0,cliniques_esthetiques,web,35,,"booking.aesthe.com = plateforme de réservation réseau Aesthé (chaîne) — pas de site propre, grand compte réseau",a_verifier,,
6946,Centre Esthétique Trémoille | Dermatologie | Épilation Laser | Médecine Esthétique & Chirurgie à Paris,"
20 Rue de la Tremoille 1 er étage, 75008 Paris, France",Paris,cliniques_esthetiques,https://www.esthetique-tremoille.com/tarifs?utm_source=google&utm_medium=organic&utm_campaign=gmb,+33140060796,,0,cliniques_esthetiques,web,1,0,Site moderne,,,
6947,Centre Laser Lyon - Epilation Laser - Médecine Esthétique,"
27 Rue Godefroy, 69006 Lyon, France",Lyon,cliniques_esthetiques,https://www.doctolib.fr/centre-laser-et-esthetique/lyon/centre-laser-lyon?pid=practice-584247&utm_source=google_appointment_redirect&utm_campaign=gmb&utm_medium=organic&rwg_token=AFd1xnE3666nzF1I7dNcBeruR9VcidgDg4QRDabJiDXgWPEtOE4FZGZtE7c9s_ODDGqB31vEQnV-HB-wM7S0Wqk_iF9AhM028A%3D%3D,+33437420925,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
6948,Beaujour Lyon OUEST,"
Espace Victor Hugo, 13 Av. Victor Hugo 2ème étage, 69160 Tassin-la-Demi-Lune, France",Lyon,cliniques_esthetiques,https://www.doctolib.fr/medecin-generaliste/tassin-la-demi-lune/roseline-barusta-0b7c3a95-22bb-4d20-a1d4-57befe7cf3b0?pid=practice-129793&utm_source=google_appointment_redirect&utm_campaign=gmb&utm_medium=organic&rwg_token=AFd1xnELN3BWjc-Wmc47QKre6i2pEeaqSiwEswWQir0J6QknkUW_Y1ZnxZZZbZcAEp08-hBVxvmuOLw1WX6MGp1RacGrSeIJlg%3D%3D,+33478646995,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
6949,IL ESTHETIQUE POUR HOMME,"
11 Bd des Brotteaux, 69006 Lyon, France",Lyon,cliniques_esthetiques,https://booksy.com/fr-fr/rwg/38492_il-esthetique-pour-homme_instituts-de-beaute_122827_lyon?rwg_token=AFd1xnEiaWp6utZuMdK3Y3kidXOTTMWW_jIAwyMuNndZmh-zpNwGe8_pZfzhiJK4NTWN6gBP833e84ByW-uxtKlvQ5Bsg1v3Uw%3D%3D,+33986712294,,0,cliniques_esthetiques,web,35,,booksy.com = plateforme de réservation (Booksy) — pas de site propre,a_verifier,,
6950,Centre médical Esthétique 16,"
50 Rue Copernic 4ème étage Gauche, 75116 Paris, France",Paris,cliniques_esthetiques,https://www.doctolib.fr/centre-laser-et-esthetique/paris/centre-medical-esthetique-16?pid=practice-119605&utm_source=google_appointment_redirect&utm_campaign=gmb&utm_medium=organic&rwg_token=AFd1xnEaxzmuu-YPOZJWx8_aSzzboKGqxxaZXgF88hSUNAYlw2eBTmDnA_J_tMejSeZNm9sPVao3LA6w8_IrJx89LzmiW6DaKA%3D%3D,+33147200006,,0,cliniques_esthetiques,web,2,,Doctolib — pas de site propre,a_verifier,,
