Id,Nom,Adresse,Ville,Secteur,Site,Tel,Email,ScoreActuel,Categorie,Objectif,Opportunite,Score,Signaux,Reco,EmailObjet,EmailCorps
7159,dermocarebeautyrepair.fr,76 bd de grenelle 75015 Paris Téléphone,Paris,cliniques_esthetiques,https://dermocarebeautyrepair.fr,0679818528,bienvenue@centre-dbr.fr,0,cliniques_esthetiques,general,10,5,"Centre Dermocare Beauty Repair (46 rue Raspail 92300 Levallois-Perret). Shopify moderne, dermo-pigmentation reparatrice. 06 79 81 85 28 / bienvenue@centre-dbr.fr. Site sain.",,,
7160,the-clinic.fr,,Paris,cliniques_esthetiques,https://the-clinic.fr,,,0,cliniques_esthetiques,general,10,5,"The Clinic Paris (58 bd Emile Augier 75116). WP webp, actus aout 2026, greffe cheveux + medecine esthetique, robot ARTAS, multi-centres, Doctolib, WhatsApp. 01 53 700 800. Site sain.",,,
7161,esthetiquemontaigne.fr,20 avenue Montaigne 75008 PARIS France Téléphone,Paris,cliniques_esthetiques,https://esthetiquemontaigne.fr,0142250266,montaigneesthetique@gmail.com,0,cliniques_esthetiques,general,60,25,"Esthetique Montaigne (20 av Montaigne 75008). WP correct mais actus gelees 26/03/2021, copyright 2021 (>4 ans) -> site a rafraichir. 01 42 25 02 66 / montaigneesthetique@gmail.com. Opportunite refonte.",a_contacter,,
7162,cliniquedeschampselysees.com,61 avenue Franklin D.Roosevelt 75008 Paris Téléphone,Paris,cliniques_esthetiques,https://cliniquedeschampselysees.com,0153772588,,0,cliniques_esthetiques,general,10,5,"Clinique des Champs-Elysees (61 av Roosevelt 75008). Webflow, Doctolib, groupe 20 villes. 01 53 77 25 88 / bonjour@cliniquedeschampselysees.com. Site sain.",,,
7163,chirurgie-esthetique.paris,,Paris,cliniques_esthetiques,https://chirurgie-esthetique.paris,0142744683,cabinet@chirurgie-esthetique.paris,0,cliniques_esthetiques,general,10,5,"Dr Vincent Nguyen (29 av Georges Mandel 75116). WP riche, blog actif 2026, IG/FB, 413 avis Google 4.9/5. Copyright 2016 = faux positif. 01 42 74 46 83 / cabinet@chirurgie-esthetique.paris. Site sain.",,,
7164,drjerrylevy.com,,Paris,cliniques_esthetiques,https://drjerrylevy.com,0101128261,,0,cliniques_esthetiques,general,10,5,"Dr Jerry Levy (25 rue Benjamin Franklin 75016). WP/CDN moderne, blog/IG/FB/YouTube. 06 59 30 61 55. Site sain.",,,
7165,JONATHAN,,Paris,cliniques_esthetiques,https://drjonathanhaddad.com,0980700024,,0,cliniques_esthetiques,general,10,5,"Dr Jonathan Haddad (Paris 17e). WP moderne, actus, 516 avis Google 4.9/5, FB/IG. 01 84 60 11 06. Site sain.",,,
7166,chirurgie-esthetique-vincent-masson.com,10 rue de la terrasse 75017 Paris Prendre rendez-vous DR MASSON INTERVENTIONS ACTUALITÉS AVANT,Paris,cliniques_esthetiques,https://chirurgie-esthetique-vincent-masson.com,0144710218,docteurvincentmasson@gmail.com,0,cliniques_esthetiques,general,10,5,"Dr Vincent Masson (10 rue de la Terrasse 75017). WP multi FR/EN, blog, scanner 4D, clinique HAS classe A. Petits bugs footer tel/templates mais site actif. 01 44 71 02 18 / docteurvincentmasson@gmail.com.",,,
7167,REMAUD,,Paris,cliniques_esthetiques,https://santopta.fr,0980700024,contact@santopta.fr,0,cliniques_esthetiques,general,55,5,santopta.fr = blog editeur de contenu (sport/sante/bien-etre/nutrition) avec articles sponsorises type chirurgie-obesite-tunisie.fr. Pas un commerce.,a_verifier,,
7168,chirurgie.paris,47 rue Spontini 75116 Paris,Paris,cliniques_esthetiques,https://chirurgie.paris,0153814445,,0,cliniques_esthetiques,general,10,0,"Clinique Medicis - Dr Abbou & Pessis (47 rue Spontini 75116). WP Elementor webp, avant/apres 2026, Doctolib, tri-lingue FR/EN/AR. 01 53 81 44 45. Site sain.",,,
7169,BENJAMIN,,Paris,cliniques_esthetiques,https://docteursarfati.com,0140552551,contact@docteursarfati.com,0,cliniques_esthetiques,general,10,0,"Dr Benjamin Sarfati (95 rue Jouffroy d'Abbans 75017). Chirurgien Gustave Roussy, Paris Breast Rendezvous, presse TF1/France 2/RTL. WP riche webp, 01 40 55 25 51 / contact@docteursarfati.com. Site sain.",,,
7170,SAICH,,Lille,cliniques_esthetiques,https://cliniqueduchateau.com,,contact@cliniqueduchateau.fr,0,cliniques_esthetiques,general,10,0,"Clinique du Chateau Lille (Wattrelos + La Madeleine, Villeneuve-d'Ascq, Mouscron). Wix moderne avif, epilation laser + medecine esthetique + bien-etre, Doctolib, FB/IG, 10+ ans, 2000+ avis. 2016. Site sain.",,,
